condition,ds_name,loss,strong_model,weak_model,gt_fraction_requested,gt_fraction_actual,gt_seed,seed,lr,accuracy,run_dir
gt_only,boolq,xent,gpt2,gpt2,1.0,1.0,2,2,5e-05,0.6821657999388192,results/data/gt_only/100/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=1.0-go=1-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
gt_only,boolq,xent,gpt2-large,gpt2,1.0,1.0,1,1,1e-05,0.715203426124197,results/data/gt_only/100/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=1.0-go=1-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
gt_only,boolq,xent,gpt2-large,gpt2,1.0,1.0,0,0,1e-05,0.6980728051391863,results/data/gt_only/100/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=1.0-go=1-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
gt_only,boolq,xent,gpt2-large,gpt2,1.0,1.0,2,2,1e-05,0.7035790761700826,results/data/gt_only/100/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=1.0-go=1-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
gt_only,boolq,xent,gpt2-medium,gpt2,1.0,1.0,1,1,5e-05,0.7451820128479657,results/data/gt_only/100/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=1.0-go=1-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
gt_only,boolq,xent,gpt2-medium,gpt2,1.0,1.0,0,0,5e-05,0.7096971550933007,results/data/gt_only/100/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=1.0-go=1-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
gt_only,boolq,xent,gpt2-medium,gpt2,1.0,1.0,2,2,5e-05,0.731722239216886,results/data/gt_only/100/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=1.0-go=1-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
gt_only,boolq,xent,gpt2-xl,gpt2,1.0,1.0,1,1,1e-05,0.7662893851330682,results/data/gt_only/100/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=1.0-go=1-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
gt_only,boolq,xent,gpt2-xl,gpt2,1.0,1.0,0,0,1e-05,0.7519118996635057,results/data/gt_only/100/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=1.0-go=1-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
gt_only,boolq,xent,gpt2-xl,gpt2,1.0,1.0,2,2,1e-05,0.7653716732945856,results/data/gt_only/100/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=1.0-go=1-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.01,0.009970301230377598,1,1,5e-05,0.6111960844294891,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.01,0.009970301230377598,0,0,5e-05,0.6029366778831446,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.01,0.009970301230377598,2,2,5e-05,0.6249617620067299,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.01,0.009970301230377598,1,1,1e-05,0.598654022636892,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.01,0.009970301230377598,0,0,1e-05,0.6035484857754665,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.01,0.009970301230377598,2,2,1e-05,0.6029366778831446,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2-large,0.01,0.009970301230377598,1,1,1e-05,0.5766289385133069,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-large,0.01,0.009970301230377598,0,0,1e-05,0.6044661976139493,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-large,0.01,0.009970301230377598,2,2,1e-05,0.5995717344753747,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.01,0.009970301230377598,1,1,1e-05,0.5959008871214438,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.01,0.009970301230377598,0,0,1e-05,0.617925971245029,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.01,0.009970301230377598,2,2,1e-05,0.5965126950137657,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2,0.01,0.009970301230377598,1,1,5e-05,0.6271030896298562,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2,0.01,0.009970301230377598,0,0,5e-05,0.611807892321811,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2,0.01,0.009970301230377598,2,2,5e-05,0.6243499541144081,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.01,0.009970301230377598,1,1,5e-05,0.6032425818293056,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.01,0.009970301230377598,0,0,5e-05,0.647292750076476,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.01,0.009970301230377598,2,2,5e-05,0.6772713368002448,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2,0.01,0.009970301230377598,1,1,1e-05,0.5913123279290303,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2,0.01,0.009970301230377598,0,0,1e-05,0.6133374120526155,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2,0.01,0.009970301230377598,2,2,1e-05,0.624655858060569,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.01,0.009970301230377598,1,1,1e-05,0.6075252370755583,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.01,0.009970301230377598,0,0,1e-05,0.5949831752829612,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.01,0.009970301230377598,2,2,1e-05,0.6084429489140409,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.01,0.009970301230377598,1,1,1e-05,0.6056898133985928,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.01,0.009970301230377598,0,0,1e-05,0.6307739369837871,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.01,0.009970301230377598,2,2,1e-05,0.6249617620067299,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.01,0.009970301230377598,1,1,1e-05,0.5907005200367085,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.01,0.009970301230377598,0,0,1e-05,0.6696237381462221,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.01,0.009970301230377598,2,2,1e-05,0.6249617620067299,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2,gpt2,0.01,0.009970301230377598,1,1,5e-05,0.647292750076476,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2,gpt2,0.01,0.009970301230377598,0,0,5e-05,0.6378097277454879,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2,gpt2,0.01,0.009970301230377598,2,2,5e-05,0.6561639645151423,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.01,0.009970301230377598,1,1,1e-05,0.6564698684613032,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.01,0.009970301230377598,0,0,1e-05,0.6368920159070052,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.01,0.009970301230377598,2,2,1e-05,0.6607525237075558,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2-large,0.01,0.009970301230377598,1,1,1e-05,0.6316916488222698,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-large,0.01,0.009970301230377598,0,0,1e-05,0.7231569287243805,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-large,0.01,0.009970301230377598,2,2,1e-05,0.68920159070052,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-medium,0.01,0.009970301230377598,1,1,1e-05,0.6791067604772102,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-large,gpt2-medium,0.01,0.009970301230377598,0,0,1e-05,0.669929642092383,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-large,gpt2-medium,0.01,0.009970301230377598,2,2,1e-05,0.6904252064851637,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2,0.01,0.009970301230377598,1,1,5e-05,0.6552462526766595,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2,0.01,0.009970301230377598,0,0,5e-05,0.6423982869379015,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2,0.01,0.009970301230377598,2,2,5e-05,0.663199755276843,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.01,0.009970301230377598,1,1,5e-05,0.6748241052309575,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.01,0.009970301230377598,0,0,5e-05,0.6791067604772102,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.01,0.009970301230377598,2,2,5e-05,0.7063322116855307,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2,0.01,0.009970301230377598,1,1,1e-05,0.6573875802997858,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2,0.01,0.009970301230377598,0,0,1e-05,0.6457632303456715,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2,0.01,0.009970301230377598,2,2,1e-05,0.6757418170694401,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2-large,0.01,0.009970301230377598,1,1,1e-05,0.6362802080146834,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-large,0.01,0.009970301230377598,0,0,1e-05,0.7384521260324258,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-large,0.01,0.009970301230377598,2,2,1e-05,0.6898133985928419,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.01,0.009970301230377598,1,1,1e-05,0.6867543591312328,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.01,0.009970301230377598,0,0,1e-05,0.672988681553992,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.01,0.009970301230377598,2,2,1e-05,0.7041908840624044,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.01,0.009970301230377598,1,1,1e-05,0.7433465891710003,results/data/naive_mixing/001/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.01,0.009970301230377598,0,0,1e-05,0.7555827470174366,results/data/naive_mixing/001/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.01,0.009970301230377598,2,2,1e-05,0.718568369531967,results/data/naive_mixing/001/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.01-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2,gpt2,0.05,0.05006364022061943,1,1,5e-05,0.6145610278372591,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.05,0.05006364022061943,0,0,5e-05,0.6133374120526155,results/data/naive_mixing/005/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.05,0.05006364022061943,2,2,5e-05,0.617925971245029,results/data/naive_mixing/005/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.05,0.05006364022061943,1,1,1e-05,0.5937595594983175,results/data/naive_mixing/005/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.05-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
